id,y_true,blend_pred,meta_pred,meta_conf,lin_pred,stk_pred,enc_pred
sess_sim_20260522_007643-step_01,plan_task,plan_task,list_directory,0.21438132754168843,plan_task,plan_task,plan_task
sess_sim_20260522_009683-step_04,edit_file,edit_file,edit_file,0.44349959079832485,edit_file,edit_file,edit_file
sess_sim_20260522_002138-step_02,edit_file,edit_file,edit_file,0.47590280165760224,edit_file,edit_file,edit_file
sess_sim_20260522_016378-step_05,run_tests,run_tests,run_tests,0.25679452972533484,run_tests,run_tests,run_tests
sess_sim_20260522_015855-step_01,read_file,list_directory,list_directory,0.48357551807859245,list_directory,list_directory,list_directory
sess_au_711232_014-step_03,read_file,list_directory,read_file,0.3530252594857395,list_directory,grep_search,list_directory
sess_sim_20260522_000472-step_04,edit_file,edit_file,edit_file,0.533243686314919,edit_file,edit_file,edit_file
sess_sim_20260522_008571-step_01,write_file,write_file,write_file,0.9701140481753427,write_file,write_file,write_file
sess_sim_20260522_002984-step_11,read_file,grep_search,web_search,0.24330957020221985,read_file,grep_search,grep_search
sess_sim_20260522_027942-step_03,edit_file,edit_file,edit_file,0.7432838889294227,edit_file,edit_file,edit_file
sess_sim_20260522_009907-step_02,edit_file,edit_file,edit_file,0.538234922612985,edit_file,edit_file,edit_file
sess_sim_20260522_007048-step_04,edit_file,edit_file,edit_file,0.4202679426345274,edit_file,edit_file,edit_file
sess_au_020364_006-step_03,edit_file,edit_file,glob_pattern,0.38181901643970295,grep_search,ask_user,edit_file
sess_sim_20260522_016485-step_05,grep_search,grep_search,glob_pattern,0.48430416382373526,grep_search,grep_search,grep_search
sess_sim_20260522_000803-step_06,read_file,grep_search,glob_pattern,0.410228530764845,list_directory,read_file,grep_search
sess_au_757891_000-step_06,run_tests,lint_or_typecheck,lint_or_typecheck,0.35693886554842597,run_tests,lint_or_typecheck,lint_or_typecheck
sess_au_902207_006-step_01,list_directory,list_directory,list_directory,0.4973591741242273,list_directory,list_directory,list_directory
sess_sim_20260522_030963-step_02,glob_pattern,read_file,list_directory,0.39666954029808527,read_file,read_file,read_file
sess_sim_20260522_014146-step_02,glob_pattern,list_directory,list_directory,0.4584747731960187,list_directory,list_directory,list_directory
sess_sim_20260522_040360-step_01,grep_search,list_directory,list_directory,0.539158006320117,list_directory,list_directory,list_directory
sess_sim_20260522_040721-step_16,respond_only,respond_only,respond_only,0.9992499590446619,respond_only,respond_only,respond_only
sess_sim_20260522_001492-step_08,respond_only,respond_only,respond_only,0.8490218318769309,respond_only,respond_only,respond_only
sess_sim_20260522_032247-step_05,apply_patch,apply_patch,respond_only,0.4379915982337267,apply_patch,apply_patch,apply_patch
sess_sim_20260522_035143-step_02,read_file,list_directory,list_directory,0.44999874540639695,read_file,list_directory,list_directory
sess_sim_20260522_021517-step_09,grep_search,glob_pattern,glob_pattern,0.28800242268946147,read_file,glob_pattern,read_file
sess_sim_20260522_005346-step_08,edit_file,edit_file,apply_patch,0.49840609206662456,edit_file,edit_file,edit_file
sess_sim_20260522_041535-step_09,read_file,grep_search,grep_search,0.375114184626532,grep_search,grep_search,grep_search
sess_sim_20260522_008382-step_05,run_bash,lint_or_typecheck,run_tests,0.4056172259444973,run_tests,lint_or_typecheck,run_bash
sess_sim_20260522_006754-step_03,read_file,list_directory,list_directory,0.46472366481787464,read_file,list_directory,list_directory
sess_sim_20260522_047273-step_05,run_tests,run_tests,run_bash,0.24481232382314416,run_tests,run_tests,run_tests
sess_sim_20260522_014260-step_09,run_tests,lint_or_typecheck,web_search,0.28245271838289066,lint_or_typecheck,lint_or_typecheck,lint_or_typecheck
sess_sim_20260522_005093-step_02,grep_search,read_file,list_directory,0.3218593661940664,list_directory,list_directory,read_file
sess_sim_20260522_002067-step_01,plan_task,plan_task,plan_task,0.6686264270716414,ask_user,plan_task,plan_task
sess_sim_20260522_040727-step_06,glob_pattern,glob_pattern,glob_pattern,0.3118492005494575,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_039130-step_08,edit_file,edit_file,apply_patch,0.7047421059471896,edit_file,edit_file,edit_file
sess_sim_20260522_016902-step_10,respond_only,respond_only,respond_only,0.9931109714509229,respond_only,respond_only,respond_only
sess_sim_20260522_006645-step_04,run_tests,run_tests,run_bash,0.25533073785378585,run_tests,run_tests,run_tests
sess_au_483644_000-step_09,run_bash,lint_or_typecheck,read_file,0.3428715735051058,grep_search,grep_search,lint_or_typecheck
sess_sim_20260522_044197-step_03,list_directory,read_file,read_file,0.22246590044431508,read_file,grep_search,read_file
sess_sim_20260522_036049-step_05,web_search,web_search,web_search,0.3081539611453823,web_search,web_search,web_search
sess_sim_20260522_007592-step_10,respond_only,respond_only,respond_only,0.8853156967588889,respond_only,respond_only,respond_only
sess_sim_20260522_014663-step_02,read_file,list_directory,list_directory,0.40187561024347823,read_file,list_directory,list_directory
sess_sim_20260522_045229-step_04,glob_pattern,glob_pattern,glob_pattern,0.34912541745161363,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_036772-step_06,glob_pattern,glob_pattern,glob_pattern,0.31286212520799717,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_034798-step_10,grep_search,glob_pattern,glob_pattern,0.2541322046156555,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_018917-step_02,read_file,list_directory,list_directory,0.49608814290513537,edit_file,list_directory,list_directory
sess_sim_20260522_030486-step_01,run_bash,run_bash,run_bash,0.46533464425839083,run_bash,run_bash,run_bash
sess_sim_20260522_032287-step_03,list_directory,read_file,glob_pattern,0.3452215533856624,grep_search,read_file,read_file
sess_sim_20260522_021226-step_01,glob_pattern,list_directory,list_directory,0.5203722737889253,list_directory,list_directory,list_directory
sess_sim_20260522_034667-step_05,glob_pattern,read_file,read_file,0.33676477220920126,grep_search,grep_search,read_file
sess_sim_20260522_036590-step_05,edit_file,edit_file,edit_file,0.4162697924136964,edit_file,edit_file,edit_file
sess_sim_20260522_036363-step_09,grep_search,grep_search,grep_search,0.2667062270566239,grep_search,grep_search,grep_search
sess_sim_20260522_016933-step_03,read_file,read_file,glob_pattern,0.27233422377677835,read_file,read_file,read_file
sess_sim_20260522_045422-step_02,edit_file,edit_file,edit_file,0.6755440190090131,edit_file,edit_file,edit_file
sess_sim_20260522_030545-step_01,run_bash,run_bash,run_bash,0.391925209416652,run_bash,run_bash,run_bash
sess_sim_20260522_042893-step_11,grep_search,grep_search,glob_pattern,0.3286782937425794,grep_search,grep_search,grep_search
sess_sim_20260522_045422-step_06,apply_patch,apply_patch,apply_patch,0.49550054876776045,apply_patch,apply_patch,apply_patch
sess_sim_20260522_019484-step_03,apply_patch,apply_patch,edit_file,0.6473230953447815,apply_patch,apply_patch,apply_patch
sess_sim_20260522_025367-step_07,respond_only,respond_only,respond_only,0.6810956343170927,respond_only,respond_only,respond_only
sess_sim_20260522_000568-step_09,edit_file,edit_file,apply_patch,0.5446459535380445,read_file,edit_file,edit_file
sess_au_375329_001-step_01,read_file,list_directory,list_directory,0.40879544566607295,read_file,list_directory,list_directory
sess_sim_20260522_010306-step_02,plan_task,plan_task,run_bash,0.3562847065274799,plan_task,plan_task,plan_task
sess_sim_20260522_002087-step_06,edit_file,edit_file,edit_file,0.661908745277693,edit_file,edit_file,apply_patch
sess_sim_20260522_032553-step_02,read_file,list_directory,list_directory,0.42727008388970356,list_directory,list_directory,list_directory
sess_sim_20260522_044365-step_09,read_file,grep_search,grep_search,0.25336377577936464,read_file,grep_search,grep_search
sess_sim_20260522_011963-step_07,edit_file,edit_file,apply_patch,0.5289632136918756,edit_file,edit_file,edit_file
sess_sim_20260522_047015-step_09,lint_or_typecheck,lint_or_typecheck,apply_patch,0.33561201887558856,lint_or_typecheck,lint_or_typecheck,lint_or_typecheck
sess_sim_20260522_013029-step_05,lint_or_typecheck,lint_or_typecheck,lint_or_typecheck,0.33023107998561296,run_tests,run_tests,lint_or_typecheck
sess_au_902207_006-step_02,list_directory,read_file,list_directory,0.3848318552697228,grep_search,read_file,read_file
sess_sim_20260522_018011-step_03,edit_file,edit_file,edit_file,0.6552439154470702,grep_search,grep_search,edit_file
sess_sim_20260522_036590-step_07,lint_or_typecheck,lint_or_typecheck,plan_task,0.3937471047761569,run_tests,lint_or_typecheck,lint_or_typecheck
sess_sim_20260522_006215-step_11,respond_only,respond_only,respond_only,0.95500766256934,respond_only,respond_only,respond_only
sess_sim_20260522_034117-step_03,list_directory,list_directory,list_directory,0.34074391996679126,list_directory,list_directory,list_directory
sess_sim_20260522_000472-step_10,run_tests,run_tests,run_tests,0.22038627138895214,run_tests,run_tests,run_tests
sess_sim_20260522_047234-step_07,glob_pattern,read_file,read_file,0.3361981310806017,glob_pattern,glob_pattern,read_file
sess_sim_20260522_034205-step_03,grep_search,grep_search,run_bash,0.24888175967124415,grep_search,grep_search,grep_search
sess_sim_20260522_010888-step_07,ask_user,ask_user,web_search,0.6269962802041829,plan_task,ask_user,web_search
sess_sim_20260522_027143-step_01,grep_search,list_directory,list_directory,0.4645375873431999,list_directory,list_directory,list_directory
sess_sim_20260522_002353-step_06,apply_patch,apply_patch,edit_file,0.4271349185488933,apply_patch,apply_patch,apply_patch
sess_sim_20260522_021447-step_06,run_tests,run_tests,web_search,0.32314032191463443,run_tests,run_tests,run_tests
sess_sim_20260522_012767-step_02,list_directory,list_directory,list_directory,0.3637341600088272,list_directory,list_directory,list_directory
sess_sim_20260522_034849-step_05,respond_only,respond_only,respond_only,0.9636570072729833,respond_only,respond_only,respond_only
sess_sim_20260522_040420-step_08,list_directory,grep_search,grep_search,0.3580222831501356,grep_search,grep_search,grep_search
sess_sim_20260522_036191-step_05,apply_patch,apply_patch,apply_patch,0.3878228378731227,apply_patch,apply_patch,apply_patch
sess_sim_20260522_006215-step_10,glob_pattern,glob_pattern,lint_or_typecheck,0.20205486819102353,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_020186-step_01,plan_task,plan_task,plan_task,0.507282577873686,ask_user,plan_task,plan_task
sess_sim_20260522_009788-step_06,glob_pattern,glob_pattern,lint_or_typecheck,0.2630123297551829,glob_pattern,glob_pattern,glob_pattern
sess_au_326079_003-step_07,run_bash,run_bash,run_tests,0.2615750695501094,run_bash,run_bash,run_bash
sess_sim_20260522_000175-step_09,grep_search,grep_search,grep_search,0.3311288996994748,grep_search,grep_search,grep_search
sess_sim_20260522_042906-step_17,run_bash,lint_or_typecheck,run_tests,0.2817265493042906,lint_or_typecheck,lint_or_typecheck,lint_or_typecheck
sess_sim_20260522_025906-step_01,grep_search,list_directory,list_directory,0.5148799564296846,list_directory,list_directory,list_directory
sess_sim_20260522_017086-step_05,read_file,read_file,read_file,0.42368739977787995,read_file,read_file,read_file
sess_sim_20260522_033809-step_09,grep_search,read_file,grep_search,0.2629480873595572,read_file,glob_pattern,read_file
sess_sim_20260522_035898-step_06,list_directory,list_directory,grep_search,0.3521872802381778,list_directory,list_directory,list_directory
sess_au_556577_000-step_05,edit_file,apply_patch,edit_file,0.526339555394257,edit_file,apply_patch,edit_file
sess_sim_20260522_043069-step_07,grep_search,grep_search,grep_search,0.4214544855791791,grep_search,grep_search,grep_search
sess_sim_20260522_001370-step_05,edit_file,edit_file,edit_file,0.5113376431384042,edit_file,edit_file,edit_file
sess_sim_20260522_045669-step_02,edit_file,edit_file,edit_file,0.7017323367626326,edit_file,edit_file,edit_file
sess_sim_20260522_044128-step_09,web_search,web_search,ask_user,0.2408027636751985,ask_user,ask_user,web_search
sess_sim_20260522_025543-step_09,respond_only,respond_only,respond_only,0.9864088071031972,respond_only,respond_only,respond_only
sess_sim_20260522_005131-step_02,list_directory,read_file,list_directory,0.3904037122597663,read_file,read_file,read_file
sess_sim_20260522_000966-step_01,write_file,write_file,write_file,0.9484806753231682,write_file,write_file,write_file
sess_sim_20260522_005528-step_08,respond_only,respond_only,respond_only,0.9806124151850633,respond_only,respond_only,respond_only
sess_sim_20260522_010425-step_04,glob_pattern,list_directory,read_file,0.36149153550368135,read_file,grep_search,list_directory
sess_sim_20260522_021887-step_02,ask_user,ask_user,edit_file,0.47615111269849425,ask_user,ask_user,plan_task
sess_sim_20260522_042901-step_02,list_directory,list_directory,list_directory,0.392682078033926,list_directory,list_directory,list_directory
sess_sim_20260522_003586-step_08,respond_only,respond_only,respond_only,0.9169397822464788,respond_only,respond_only,respond_only
sess_sim_20260522_025814-step_04,read_file,glob_pattern,glob_pattern,0.34133641690738187,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_038214-step_10,read_file,glob_pattern,glob_pattern,0.3705913724226557,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_000844-step_04,edit_file,edit_file,edit_file,0.4694701235102796,edit_file,edit_file,edit_file
sess_sim_20260522_036946-step_16,grep_search,grep_search,glob_pattern,0.48140361420569283,grep_search,grep_search,grep_search
sess_sim_20260522_043264-step_07,edit_file,edit_file,edit_file,0.5129028024708392,edit_file,edit_file,apply_patch
sess_sim_20260522_034347-step_11,glob_pattern,glob_pattern,grep_search,0.37239055926643705,grep_search,glob_pattern,grep_search
sess_sim_20260522_007150-step_11,read_file,grep_search,grep_search,0.3791140463084785,grep_search,grep_search,glob_pattern
sess_sim_20260522_007558-step_02,list_directory,list_directory,read_file,0.33666723381327907,list_directory,list_directory,list_directory
sess_sim_20260522_035798-step_08,list_directory,read_file,grep_search,0.4025367800489031,read_file,read_file,read_file
sess_sim_20260522_037930-step_07,list_directory,read_file,run_tests,0.3900423956971742,read_file,read_file,read_file
sess_sim_20260522_007201-step_08,respond_only,respond_only,respond_only,0.7992765622641056,respond_only,respond_only,respond_only
sess_sim_20260522_011123-step_02,run_bash,run_bash,run_bash,0.3380732528811931,run_bash,run_bash,run_bash
sess_sim_20260522_039898-step_01,run_bash,run_bash,list_directory,0.24695568785094735,run_bash,run_bash,run_bash
sess_sim_20260522_025418-step_12,grep_search,grep_search,grep_search,0.36777362139197245,apply_patch,apply_patch,grep_search
sess_sim_20260522_045515-step_02,edit_file,edit_file,edit_file,0.5521122278735566,edit_file,edit_file,edit_file
sess_sim_20260522_007411-step_03,ask_user,ask_user,glob_pattern,0.293700468241372,read_file,read_file,ask_user
sess_sim_20260522_034730-step_08,edit_file,edit_file,apply_patch,0.5694399617532802,edit_file,edit_file,edit_file
sess_sim_20260522_041291-step_07,run_bash,run_bash,lint_or_typecheck,0.29747096006826523,run_bash,run_bash,run_bash
sess_sim_20260522_016906-step_05,apply_patch,apply_patch,apply_patch,0.4761090128265091,apply_patch,apply_patch,apply_patch
sess_sim_20260522_001447-step_01,run_bash,run_bash,plan_task,0.3184218490850855,run_bash,run_bash,run_bash
sess_sim_20260522_035898-step_12,read_file,read_file,glob_pattern,0.4915619676017038,read_file,read_file,read_file
sess_sim_20260522_007150-step_05,read_file,read_file,grep_search,0.22403997901175712,read_file,read_file,read_file
sess_sim_20260522_036391-step_05,grep_search,grep_search,glob_pattern,0.3803929910741913,grep_search,grep_search,grep_search
sess_sim_20260522_009195-step_02,read_file,read_file,list_directory,0.3529468571565908,read_file,read_file,read_file
sess_sim_20260522_032394-step_08,edit_file,edit_file,edit_file,0.4775110013297623,edit_file,apply_patch,edit_file
sess_sim_20260522_026925-step_02,grep_search,list_directory,list_directory,0.3634106566650148,read_file,list_directory,list_directory
sess_sim_20260522_015411-step_03,run_tests,run_tests,run_bash,0.3099166864739605,run_tests,run_tests,run_tests
sess_sim_20260522_045357-step_13,glob_pattern,glob_pattern,glob_pattern,0.38483537490885916,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_024019-step_04,web_search,web_search,web_search,0.3028257757869187,web_search,web_search,web_search
sess_au_085328_007-step_03,apply_patch,edit_file,edit_file,0.6299463116270729,edit_file,edit_file,edit_file
sess_sim_20260522_036169-step_05,respond_only,respond_only,respond_only,0.8088830884669436,respond_only,respond_only,respond_only
sess_sim_20260522_027627-step_05,glob_pattern,glob_pattern,glob_pattern,0.24981480646202367,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_012767-step_08,respond_only,respond_only,respond_only,0.9970855186907399,respond_only,respond_only,respond_only
sess_sim_20260522_017957-step_07,list_directory,glob_pattern,glob_pattern,0.35362632446596587,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_042428-step_02,edit_file,edit_file,edit_file,0.6523653411846781,edit_file,edit_file,edit_file
sess_sim_20260522_036581-step_01,read_file,list_directory,list_directory,0.5722273843169902,read_file,list_directory,list_directory
sess_sim_20260522_027652-step_11,grep_search,grep_search,list_directory,0.3350756395408772,lint_or_typecheck,grep_search,grep_search
sess_sim_20260522_045388-step_03,read_file,read_file,list_directory,0.49007347141015073,read_file,read_file,read_file
sess_au_757891_004-step_04,edit_file,edit_file,edit_file,0.7367645110854437,edit_file,edit_file,edit_file
sess_sim_20260522_011003-step_08,plan_task,web_search,lint_or_typecheck,0.43685526587992435,ask_user,web_search,web_search
sess_sim_20260522_006295-step_02,run_bash,run_bash,run_bash,0.32709348746536937,run_bash,run_bash,run_bash
sess_sim_20260522_046291-step_05,run_tests,run_tests,ask_user,0.19221511693183063,grep_search,run_bash,run_tests
sess_sim_20260522_042031-step_05,apply_patch,apply_patch,apply_patch,0.38059189407005906,apply_patch,apply_patch,apply_patch
sess_sim_20260522_033773-step_06,lint_or_typecheck,run_tests,web_search,0.21720840122553048,run_tests,run_tests,run_tests
sess_sim_20260522_017234-step_01,list_directory,list_directory,list_directory,0.5386993504931478,list_directory,list_directory,list_directory
sess_sim_20260522_008362-step_09,read_file,read_file,grep_search,0.3474387002589809,read_file,read_file,read_file
sess_sim_20260522_041026-step_06,run_tests,run_tests,run_tests,0.33976457841770247,run_tests,run_tests,run_tests
sess_sim_20260522_039719-step_12,grep_search,glob_pattern,glob_pattern,0.3331047887691291,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_017829-step_13,run_tests,lint_or_typecheck,run_tests,0.20709933852596993,run_tests,run_tests,lint_or_typecheck
sess_sim_20260522_045476-step_04,run_bash,run_bash,ask_user,0.2463404959063327,run_tests,run_bash,run_bash
sess_sim_20260522_004882-step_03,ask_user,ask_user,plan_task,0.2839777791177615,ask_user,ask_user,ask_user
sess_sim_20260522_004420-step_12,apply_patch,apply_patch,apply_patch,0.6812072836792625,apply_patch,apply_patch,apply_patch
sess_au_390602_014-step_04,respond_only,respond_only,edit_file,0.6888357354509177,respond_only,respond_only,respond_only
sess_sim_20260522_031909-step_01,glob_pattern,list_directory,list_directory,0.5886913452230487,list_directory,list_directory,list_directory
sess_sim_20260522_033339-step_02,edit_file,edit_file,edit_file,0.6452703607465926,edit_file,edit_file,edit_file
sess_sim_20260522_036191-step_03,edit_file,edit_file,edit_file,0.6564706897533152,edit_file,edit_file,edit_file
sess_sim_20260522_046976-step_07,apply_patch,apply_patch,apply_patch,0.7321227039694288,apply_patch,apply_patch,apply_patch
sess_sim_20260522_035514-step_08,plan_task,ask_user,read_file,0.2649999176261254,ask_user,ask_user,ask_user
sess_sim_20260522_031031-step_05,list_directory,glob_pattern,glob_pattern,0.38848694200338335,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_046087-step_16,run_tests,run_tests,plan_task,0.27659945090750737,run_tests,run_tests,lint_or_typecheck
sess_sim_20260522_033395-step_04,edit_file,edit_file,edit_file,0.45448465482785666,glob_pattern,edit_file,edit_file
sess_sim_20260522_021787-step_09,respond_only,respond_only,respond_only,0.9815926002028341,respond_only,respond_only,respond_only
sess_sim_20260522_017596-step_06,edit_file,edit_file,edit_file,0.6572732045612864,edit_file,edit_file,edit_file
sess_sim_20260522_022189-step_05,edit_file,edit_file,edit_file,0.4565690546456844,edit_file,edit_file,edit_file
sess_sim_20260522_000507-step_07,ask_user,web_search,run_bash,0.3976559669338225,grep_search,grep_search,web_search
sess_sim_20260522_007981-step_04,glob_pattern,glob_pattern,glob_pattern,0.33696487756262317,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_037504-step_03,run_bash,run_bash,run_bash,0.17830253071663804,run_bash,run_bash,run_bash
sess_sim_20260522_010185-step_03,edit_file,edit_file,write_file,0.5612040747077451,edit_file,edit_file,edit_file
sess_sim_20260522_004658-step_03,read_file,read_file,list_directory,0.38607983141013325,read_file,read_file,read_file
sess_sim_20260522_035574-step_01,run_tests,run_bash,run_bash,0.4764230452383217,run_bash,run_bash,run_bash
sess_sim_20260522_045433-step_01,run_bash,run_bash,run_bash,0.4418835502167604,run_bash,run_bash,run_bash
sess_sim_20260522_038980-step_02,list_directory,list_directory,list_directory,0.4099902998391572,list_directory,list_directory,list_directory
sess_sim_20260522_008362-step_06,apply_patch,apply_patch,apply_patch,0.5152521959198144,apply_patch,apply_patch,apply_patch
sess_sim_20260522_008237-step_03,glob_pattern,glob_pattern,run_bash,0.2503558787545251,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_023062-step_01,grep_search,list_directory,list_directory,0.5547547686248415,list_directory,list_directory,list_directory
sess_sim_20260522_019001-step_03,run_bash,run_bash,run_bash,0.38740053469918867,run_bash,run_bash,run_bash
sess_sim_20260522_027942-step_05,grep_search,grep_search,grep_search,0.33556558019610044,grep_search,grep_search,grep_search
sess_sim_20260522_027561-step_03,edit_file,edit_file,edit_file,0.4523093175792173,edit_file,edit_file,edit_file
sess_sim_20260522_040818-step_10,run_tests,run_tests,glob_pattern,0.1816104421817857,run_tests,run_tests,run_tests
sess_sim_20260522_029353-step_08,read_file,glob_pattern,glob_pattern,0.4283698503408473,read_file,read_file,glob_pattern
sess_sim_20260522_034023-step_05,plan_task,plan_task,lint_or_typecheck,0.20154556548717642,plan_task,plan_task,plan_task
sess_sim_20260522_024321-step_01,glob_pattern,list_directory,list_directory,0.46159504561042985,read_file,list_directory,list_directory
sess_sim_20260522_010842-step_01,list_directory,list_directory,list_directory,0.50786817302857,list_directory,list_directory,list_directory
sess_sim_20260522_001904-step_05,ask_user,ask_user,ask_user,0.26682270094020843,ask_user,ask_user,ask_user
sess_au_486713_001-step_03,edit_file,edit_file,edit_file,0.5313913302114119,edit_file,edit_file,edit_file
sess_sim_20260522_044492-step_01,grep_search,list_directory,list_directory,0.4943230763609657,list_directory,list_directory,list_directory
sess_sim_20260522_045729-step_08,edit_file,edit_file,edit_file,0.5410558154012326,edit_file,apply_patch,edit_file
sess_sim_20260522_035898-step_11,grep_search,grep_search,grep_search,0.34889067809526814,grep_search,grep_search,grep_search
sess_sim_20260522_017861-step_02,edit_file,edit_file,edit_file,0.6193873812532626,edit_file,edit_file,edit_file
sess_sim_20260522_032177-step_08,respond_only,respond_only,respond_only,0.9770322041746231,respond_only,respond_only,respond_only
sess_sim_20260522_001468-step_07,respond_only,respond_only,respond_only,0.9743855898095564,respond_only,respond_only,respond_only
sess_sim_20260522_043426-step_03,grep_search,read_file,read_file,0.20889075543490837,read_file,read_file,read_file
sess_sim_20260522_045153-step_07,respond_only,respond_only,respond_only,0.9901926052458306,respond_only,respond_only,respond_only
sess_sim_20260522_004605-step_12,apply_patch,apply_patch,respond_only,0.75551206389746,apply_patch,apply_patch,apply_patch
sess_sim_20260522_045751-step_08,glob_pattern,grep_search,grep_search,0.38689967384136104,grep_search,grep_search,grep_search
sess_sim_20260522_024473-step_01,run_bash,run_bash,run_bash,0.4166286346628329,run_bash,run_bash,run_bash
sess_sim_20260522_023074-step_05,grep_search,grep_search,list_directory,0.2987238820990108,list_directory,grep_search,grep_search
sess_sim_20260522_031309-step_07,web_search,web_search,lint_or_typecheck,0.254570087627334,ask_user,ask_user,web_search
sess_sim_20260522_019602-step_05,grep_search,glob_pattern,glob_pattern,0.31797169818351506,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_035225-step_04,read_file,read_file,read_file,0.28532732177802095,read_file,read_file,read_file
sess_sim_20260522_016902-step_02,edit_file,edit_file,edit_file,0.7353765922071289,edit_file,edit_file,edit_file
sess_sim_20260522_005346-step_03,ask_user,ask_user,plan_task,0.25684834476288837,web_search,web_search,ask_user
sess_sim_20260522_032540-step_06,read_file,read_file,glob_pattern,0.3210050232884326,read_file,read_file,read_file
sess_sim_20260522_033407-step_11,glob_pattern,glob_pattern,grep_search,0.306220118567943,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_016410-step_04,grep_search,grep_search,list_directory,0.30445467318353375,grep_search,grep_search,grep_search
sess_sim_20260522_012111-step_05,web_search,web_search,web_search,0.2776069215716216,web_search,web_search,web_search
sess_sim_20260522_035746-step_10,edit_file,edit_file,apply_patch,0.6568336954439782,edit_file,edit_file,edit_file
sess_sim_20260522_036843-step_06,list_directory,read_file,read_file,0.31790567665377223,read_file,grep_search,read_file
sess_sim_20260522_009402-step_09,list_directory,glob_pattern,glob_pattern,0.351079737537712,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_013561-step_05,grep_search,list_directory,web_search,0.3793594912199175,glob_pattern,read_file,list_directory
sess_sim_20260522_029548-step_07,edit_file,edit_file,apply_patch,0.46104866957873153,edit_file,edit_file,edit_file
sess_sim_20260522_010185-step_02,grep_search,read_file,list_directory,0.4487990979162264,grep_search,read_file,read_file
sess_sim_20260522_013663-step_02,respond_only,respond_only,write_file,0.5455342817225058,respond_only,respond_only,respond_only
sess_sim_20260522_001018-step_03,edit_file,edit_file,edit_file,0.37946642641717065,edit_file,edit_file,edit_file
sess_sim_20260522_007901-step_06,apply_patch,apply_patch,apply_patch,0.6531329488747871,apply_patch,apply_patch,apply_patch
sess_sim_20260522_018172-step_05,run_tests,run_tests,run_bash,0.19030187429355586,run_tests,run_tests,run_tests
sess_au_071541_004-step_08,edit_file,apply_patch,apply_patch,0.5440552192534367,apply_patch,apply_patch,apply_patch
sess_sim_20260522_032279-step_01,list_directory,list_directory,list_directory,0.4668715323518724,list_directory,list_directory,list_directory
sess_sim_20260522_018011-step_06,grep_search,read_file,read_file,0.4105997619281046,read_file,read_file,read_file
sess_sim_20260522_045035-step_05,grep_search,read_file,run_bash,0.1707611328383415,read_file,read_file,read_file
sess_sim_20260522_018429-step_08,run_tests,run_tests,lint_or_typecheck,0.31424575244440595,run_tests,run_tests,run_tests
sess_sim_20260522_004189-step_05,lint_or_typecheck,lint_or_typecheck,web_search,0.18331916425669492,lint_or_typecheck,lint_or_typecheck,lint_or_typecheck
sess_sim_20260522_019879-step_07,lint_or_typecheck,lint_or_typecheck,lint_or_typecheck,0.3032533079005577,lint_or_typecheck,lint_or_typecheck,lint_or_typecheck
sess_sim_20260522_006754-step_01,glob_pattern,list_directory,list_directory,0.5325153061817443,list_directory,list_directory,list_directory
sess_sim_20260522_016363-step_01,write_file,write_file,write_file,0.9659816719369024,write_file,write_file,write_file
sess_sim_20260522_021454-step_06,grep_search,grep_search,read_file,0.40759153170346224,read_file,read_file,grep_search
sess_sim_20260522_012767-step_03,edit_file,edit_file,edit_file,0.4315310453086782,edit_file,edit_file,edit_file
sess_sim_20260522_008817-step_01,run_bash,run_bash,run_bash,0.44815816216705656,run_bash,run_bash,run_bash
sess_au_893722_003-step_02,read_file,read_file,run_bash,0.1725358250281608,read_file,read_file,read_file
sess_sim_20260522_014477-step_02,list_directory,read_file,list_directory,0.40156867678160046,read_file,read_file,read_file
sess_sim_20260522_007592-step_01,write_file,write_file,write_file,0.9307965589074819,write_file,write_file,write_file
sess_au_592783_002-step_03,read_file,glob_pattern,ask_user,0.18687155813446146,glob_pattern,glob_pattern,glob_pattern
sess_au_419873_012-step_02,read_file,read_file,run_bash,0.20891183718772652,read_file,read_file,read_file
sess_au_390602_014-step_02,read_file,read_file,plan_task,0.26171544041555567,read_file,read_file,read_file
sess_sim_20260522_017655-step_02,grep_search,read_file,list_directory,0.3853307201803787,read_file,read_file,read_file
sess_sim_20260522_043301-step_04,read_file,grep_search,list_directory,0.458716709472273,apply_patch,grep_search,grep_search
