base,bias,class,support,baseline_f1,biased_f1,delta_f1,baseline_pred_count,biased_pred_count,delta_pred_count
blend4_soft_au_a0.9,mate_0.5x,plan_task,370,0.6925133689839572,0.6925133689839572,0.0,378,378,0
blend4_soft_au_a0.9,mate_0.5x,read_file,1284,0.5726937269372694,0.5801202688362221,0.007426541898952754,1426,1543,117
blend4_soft_au_a0.9,mate_0.5x,respond_only,734,0.994579945799458,0.993906567366283,-0.0006733784331749426,742,743,1
blend4_soft_au_a0.9,mate_0.5x,run_bash,689,0.8184480234260615,0.8184480234260615,0.0,677,677,0
blend4_soft_au_a0.9,mate_0.5x,run_tests,653,0.7842543527630583,0.7842543527630583,0.0,668,668,0
blend4_soft_au_a0.9,mate_0.5x,web_search,174,0.6368421052631579,0.6368421052631579,0.0,206,206,0
blend4_soft_au_a0.9,mate_0.5x,write_file,199,0.9850746268656716,0.9850746268656716,0.0,203,203,0
blend4_soft_au_a0.9,mate_1.0x,apply_patch,666,0.8887293610911702,0.889367816091954,0.0006384550007838552,727,726,-1
blend4_soft_au_a0.9,mate_1.0x,ask_user,393,0.6234817813765182,0.6226415094339622,-0.0008402719425559813,348,349,1
blend4_soft_au_a0.9,mate_1.0x,edit_file,1580,0.9426546391752577,0.9420476497102382,-0.0006069894650194696,1524,1526,2
blend4_soft_au_a0.9,mate_1.0x,glob_pattern,783,0.6605504587155964,0.6604982206405694,-5.223807502696687e-05,634,622,-12
blend4_soft_au_a0.9,mate_1.0x,grep_search,1473,0.6174548250672818,0.6064045399270369,-0.011050285140244864,1128,994,-134
blend4_soft_au_a0.9,mate_1.0x,lint_or_typecheck,320,0.609642301710731,0.6105919003115264,0.0009495986007954649,323,322,-1
blend4_soft_au_a0.9,mate_1.0x,list_directory,651,0.5158924205378973,0.5107458912768648,-0.00514652926103254,985,931,-54
blend4_soft_au_a0.9,mate_1.0x,plan_task,370,0.6925133689839572,0.6915887850467289,-0.0009245839372282738,378,379,1
blend4_soft_au_a0.9,mate_1.0x,read_file,1284,0.5726937269372694,0.5839064649243466,0.011212737987077226,1426,1624,198
blend4_soft_au_a0.9,mate_1.0x,respond_only,734,0.994579945799458,0.993906567366283,-0.0006733784331749426,742,743,1
blend4_soft_au_a0.9,mate_1.0x,run_bash,689,0.8184480234260615,0.8146520146520146,-0.003796008774046844,677,676,-1
blend4_soft_au_a0.9,mate_1.0x,run_tests,653,0.7842543527630583,0.7842543527630583,0.0,668,668,0
blend4_soft_au_a0.9,mate_1.0x,web_search,174,0.6368421052631579,0.6368421052631579,0.0,206,206,0
blend4_soft_au_a0.9,mate_1.0x,write_file,199,0.9850746268656716,0.9850746268656716,0.0,203,203,0
blend4_soft_au_a0.9,mate_1.5x,apply_patch,666,0.8887293610911702,0.8900071890726097,0.0012778279814394944,727,725,-2
blend4_soft_au_a0.9,mate_1.5x,ask_user,393,0.6234817813765182,0.6226415094339622,-0.0008402719425559813,348,349,1
blend4_soft_au_a0.9,mate_1.5x,edit_file,1580,0.9426546391752577,0.9426546391752577,0.0,1524,1524,0
blend4_soft_au_a0.9,mate_1.5x,glob_pattern,783,0.6605504587155964,0.6594982078853047,-0.001052250830291701,634,612,-22
blend4_soft_au_a0.9,mate_1.5x,grep_search,1473,0.6174548250672818,0.5994212484497726,-0.01803357661750915,1128,946,-182
blend4_soft_au_a0.9,mate_1.5x,lint_or_typecheck,320,0.609642301710731,0.6086956521739131,-0.0009466495368178895,323,324,1
blend4_soft_au_a0.9,mate_1.5x,list_directory,651,0.5158924205378973,0.4941022280471822,-0.02179019249071512,985,875,-110
blend4_soft_au_a0.9,mate_1.5x,plan_task,370,0.6925133689839572,0.6915887850467289,-0.0009245839372282738,378,379,1
blend4_soft_au_a0.9,mate_1.5x,read_file,1284,0.5726937269372694,0.5864462809917356,0.013752554054466182,1426,1741,315
blend4_soft_au_a0.9,mate_1.5x,respond_only,734,0.994579945799458,0.993906567366283,-0.0006733784331749426,742,743,1
blend4_soft_au_a0.9,mate_1.5x,run_bash,689,0.8184480234260615,0.8143800440205429,-0.004067979405518618,677,674,-3
blend4_soft_au_a0.9,mate_1.5x,run_tests,653,0.7842543527630583,0.7842543527630583,0.0,668,668,0
blend4_soft_au_a0.9,mate_1.5x,web_search,174,0.6368421052631579,0.6368421052631579,0.0,206,206,0
blend4_soft_au_a0.9,mate_1.5x,write_file,199,0.9850746268656716,0.9850746268656716,0.0,203,203,0
blend4_soft_au_a0.9,read_only_0.5x,apply_patch,666,0.8887293610911702,0.889367816091954,0.0006384550007838552,727,726,-1
blend4_soft_au_a0.9,read_only_0.5x,ask_user,393,0.6234817813765182,0.6234817813765182,0.0,348,348,0
blend4_soft_au_a0.9,read_only_0.5x,edit_file,1580,0.9426546391752577,0.9429584273283919,0.00030378815313414353,1524,1523,-1
blend4_soft_au_a0.9,read_only_0.5x,glob_pattern,783,0.6605504587155964,0.6614509246088194,0.0009004658932230125,634,623,-11
blend4_soft_au_a0.9,read_only_0.5x,grep_search,1473,0.6174548250672818,0.6134682755936162,-0.003986549473665613,1128,1096,-32
blend4_soft_au_a0.9,read_only_0.5x,lint_or_typecheck,320,0.609642301710731,0.609642301710731,0.0,323,323,0
blend4_soft_au_a0.9,read_only_0.5x,list_directory,651,0.5158924205378973,0.5153374233128835,-0.0005549972250138424,985,979,-6
blend4_soft_au_a0.9,read_only_0.5x,plan_task,370,0.6925133689839572,0.6925133689839572,0.0,378,378,0
blend4_soft_au_a0.9,read_only_0.5x,read_file,1284,0.5726937269372694,0.5754614549402823,0.002767728003012948,1426,1479,53
blend4_soft_au_a0.9,read_only_0.5x,respond_only,734,0.994579945799458,0.994579945799458,0.0,742,742,0
blend4_soft_au_a0.9,read_only_0.5x,run_bash,689,0.8184480234260615,0.8196480938416423,0.0012000704155807895,677,675,-2
blend4_soft_au_a0.9,read_only_0.5x,run_tests,653,0.7842543527630583,0.7842543527630583,0.0,668,668,0
blend4_soft_au_a0.9,read_only_0.5x,web_search,174,0.6368421052631579,0.6368421052631579,0.0,206,206,0
blend4_soft_au_a0.9,read_only_0.5x,write_file,199,0.9850746268656716,0.9850746268656716,0.0,203,203,0
blend4_soft_au_a0.9,read_only_1.5x,apply_patch,666,0.8887293610911702,0.8900071890726097,0.0012778279814394944,727,725,-2
blend4_soft_au_a0.9,read_only_1.5x,ask_user,393,0.6234817813765182,0.6243243243243243,0.0008425429478060575,348,347,-1
blend4_soft_au_a0.9,read_only_1.5x,edit_file,1580,0.9426546391752577,0.9429584273283919,0.00030378815313414353,1524,1523,-1
blend4_soft_au_a0.9,read_only_1.5x,glob_pattern,783,0.6605504587155964,0.6594672426205903,-0.0010832160950060565,634,606,-28
blend4_soft_au_a0.9,read_only_1.5x,grep_search,1473,0.6174548250672818,0.6040914560770156,-0.013363368990266133,1128,1020,-108
blend4_soft_au_a0.9,read_only_1.5x,lint_or_typecheck,320,0.609642301710731,0.6105919003115264,0.0009495986007954649,323,322,-1
blend4_soft_au_a0.9,read_only_1.5x,list_directory,651,0.5158924205378973,0.512119328775637,-0.003773091762260261,985,958,-27
blend4_soft_au_a0.9,read_only_1.5x,plan_task,370,0.6925133689839572,0.6934404283801874,0.0009270593962301676,378,377,-1
blend4_soft_au_a0.9,read_only_1.5x,read_file,1284,0.5726937269372694,0.5807345807345807,0.008040853797311343,1426,1602,176
blend4_soft_au_a0.9,read_only_1.5x,respond_only,734,0.994579945799458,0.994579945799458,0.0,742,742,0
blend4_soft_au_a0.9,read_only_1.5x,run_bash,689,0.8184480234260615,0.8167770419426048,-0.0016709814834566794,677,670,-7
blend4_soft_au_a0.9,read_only_1.5x,run_tests,653,0.7842543527630583,0.7842543527630583,0.0,668,668,0
blend4_soft_au_a0.9,read_only_1.5x,web_search,174,0.6368421052631579,0.6368421052631579,0.0,206,206,0
blend4_soft_au_a0.9,read_only_1.5x,write_file,199,0.9850746268656716,0.9850746268656716,0.0,203,203,0
blend4_soft_au_a0.9,grep_only_0.5x,apply_patch,666,0.8887293610911702,0.8887293610911702,0.0,727,727,0
blend4_soft_au_a0.9,grep_only_0.5x,ask_user,393,0.6234817813765182,0.6226415094339622,-0.0008402719425559813,348,349,1
blend4_soft_au_a0.9,grep_only_0.5x,edit_file,1580,0.9426546391752577,0.9417444480205986,-0.000910191154659068,1524,1527,3
blend4_soft_au_a0.9,grep_only_0.5x,glob_pattern,783,0.6605504587155964,0.6586910626319493,-0.001859396083647047,634,638,4
blend4_soft_au_a0.9,grep_only_0.5x,grep_search,1473,0.6174548250672818,0.6127393513091052,-0.004715473758176603,1128,1086,-42
blend4_soft_au_a0.9,grep_only_0.5x,lint_or_typecheck,320,0.609642301710731,0.609642301710731,0.0,323,323,0
blend4_soft_au_a0.9,grep_only_0.5x,list_directory,651,0.5158924205378973,0.5152625152625152,-0.0006299052753820922,985,987,2
blend4_soft_au_a0.9,grep_only_0.5x,plan_task,370,0.6925133689839572,0.6925133689839572,0.0,378,378,0
blend4_soft_au_a0.9,grep_only_0.5x,read_file,1284,0.5726937269372694,0.5742429770156877,0.0015492500784183294,1426,1457,31
blend4_soft_au_a0.9,grep_only_0.5x,respond_only,734,0.994579945799458,0.993906567366283,-0.0006733784331749426,742,743,1
blend4_soft_au_a0.9,grep_only_0.5x,run_bash,689,0.8184480234260615,0.8184480234260615,0.0,677,677,0
blend4_soft_au_a0.9,grep_only_0.5x,run_tests,653,0.7842543527630583,0.7842543527630583,0.0,668,668,0
blend4_soft_au_a0.9,grep_only_0.5x,web_search,174,0.6368421052631579,0.6368421052631579,0.0,206,206,0
blend4_soft_au_a0.9,grep_only_0.5x,write_file,199,0.9850746268656716,0.9850746268656716,0.0,203,203,0
blend4_soft_au_a0.9,grep_only_1.5x,apply_patch,666,0.8887293610911702,0.8887293610911702,0.0,727,727,0
blend4_soft_au_a0.9,grep_only_1.5x,ask_user,393,0.6234817813765182,0.6209677419354839,-0.0025140394410343436,348,351,3
blend4_soft_au_a0.9,grep_only_1.5x,edit_file,1580,0.9426546391752577,0.9417444480205986,-0.000910191154659068,1524,1527,3
blend4_soft_au_a0.9,grep_only_1.5x,glob_pattern,783,0.6605504587155964,0.6591707659873507,-0.001379692728245674,634,640,6
blend4_soft_au_a0.9,grep_only_1.5x,grep_search,1473,0.6174548250672818,0.6039563988696003,-0.01349842619768149,1128,1004,-124
blend4_soft_au_a0.9,grep_only_1.5x,lint_or_typecheck,320,0.609642301710731,0.6077519379844961,-0.001890363726234856,323,325,2
blend4_soft_au_a0.9,grep_only_1.5x,list_directory,651,0.5158924205378973,0.5155393053016454,-0.00035311523625192187,985,990,5
blend4_soft_au_a0.9,grep_only_1.5x,plan_task,370,0.6925133689839572,0.6925133689839572,0.0,378,378,0
blend4_soft_au_a0.9,grep_only_1.5x,read_file,1284,0.5726937269372694,0.5798648167911775,0.00717108985390813,1426,1527,101
blend4_soft_au_a0.9,grep_only_1.5x,respond_only,734,0.994579945799458,0.993906567366283,-0.0006733784331749426,742,743,1
blend4_soft_au_a0.9,grep_only_1.5x,run_bash,689,0.8184480234260615,0.816654492330168,-0.0017935310958935302,677,680,3
blend4_soft_au_a0.9,grep_only_1.5x,run_tests,653,0.7842543527630583,0.7842543527630583,0.0,668,668,0
blend4_soft_au_a0.9,grep_only_1.5x,web_search,174,0.6368421052631579,0.6368421052631579,0.0,206,206,0
blend4_soft_au_a0.9,grep_only_1.5x,write_file,199,0.9850746268656716,0.9850746268656716,0.0,203,203,0
blend4_soft_au_a0.9,list_only_0.5x,apply_patch,666,0.8887293610911702,0.8887293610911702,0.0,727,727,0
blend4_soft_au_a0.9,list_only_0.5x,ask_user,393,0.6234817813765182,0.6234817813765182,0.0,348,348,0
blend4_soft_au_a0.9,list_only_0.5x,edit_file,1580,0.9426546391752577,0.9426546391752577,0.0,1524,1524,0
blend4_soft_au_a0.9,list_only_0.5x,glob_pattern,783,0.6605504587155964,0.6605504587155964,0.0,634,634,0
blend4_soft_au_a0.9,list_only_0.5x,grep_search,1473,0.6174548250672818,0.6180422264875239,0.0005874014202421618,1128,1132,4
blend4_soft_au_a0.9,list_only_0.5x,lint_or_typecheck,320,0.609642301710731,0.609642301710731,0.0,323,323,0
blend4_soft_au_a0.9,list_only_0.5x,list_directory,651,0.5158924205378973,0.5164086687306502,0.0005162481927528662,985,964,-21
blend4_soft_au_a0.9,list_only_0.5x,plan_task,370,0.6925133689839572,0.6925133689839572,0.0,378,378,0
blend4_soft_au_a0.9,list_only_0.5x,read_file,1284,0.5726937269372694,0.5724770642201835,-0.00021666271708586926,1426,1441,15
blend4_soft_au_a0.9,list_only_0.5x,respond_only,734,0.994579945799458,0.994579945799458,0.0,742,742,0
blend4_soft_au_a0.9,list_only_0.5x,run_bash,689,0.8184480234260615,0.8172514619883041,-0.0011965614377573708,677,679,2
blend4_soft_au_a0.9,list_only_0.5x,run_tests,653,0.7842543527630583,0.7842543527630583,0.0,668,668,0
blend4_soft_au_a0.9,list_only_0.5x,web_search,174,0.6368421052631579,0.6368421052631579,0.0,206,206,0
blend4_soft_au_a0.9,list_only_0.5x,write_file,199,0.9850746268656716,0.9850746268656716,0.0,203,203,0
blend4_soft_au_a0.9,list_only_1.5x,apply_patch,666,0.8887293610911702,0.8887293610911702,0.0,727,727,0
blend4_soft_au_a0.9,list_only_1.5x,ask_user,393,0.6234817813765182,0.6226415094339622,-0.0008402719425559813,348,349,1
blend4_soft_au_a0.9,list_only_1.5x,edit_file,1580,0.9426546391752577,0.9426546391752577,0.0,1524,1524,0
blend4_soft_au_a0.9,list_only_1.5x,glob_pattern,783,0.6605504587155964,0.6614950634696756,0.0009446047540792035,634,635,1
blend4_soft_au_a0.9,list_only_1.5x,grep_search,1473,0.6174548250672818,0.6183352512466437,0.0008804261793619039,1128,1134,6
blend4_soft_au_a0.9,list_only_1.5x,lint_or_typecheck,320,0.609642301710731,0.609642301710731,0.0,323,323,0
blend4_soft_au_a0.9,list_only_1.5x,list_directory,651,0.5158924205378973,0.5117162761241292,-0.004176144413768124,985,928,-57
blend4_soft_au_a0.9,list_only_1.5x,plan_task,370,0.6925133689839572,0.6906666666666667,-0.0018467023172905606,378,380,2
blend4_soft_au_a0.9,list_only_1.5x,read_file,1284,0.5726937269372694,0.5722585330428468,-0.00043519389442259193,1426,1470,44
blend4_soft_au_a0.9,list_only_1.5x,respond_only,734,0.994579945799458,0.994579945799458,0.0,742,742,0
blend4_soft_au_a0.9,list_only_1.5x,run_bash,689,0.8184480234260615,0.816654492330168,-0.0017935310958935302,677,680,3
blend4_soft_au_a0.9,list_only_1.5x,run_tests,653,0.7842543527630583,0.7842543527630583,0.0,668,668,0
blend4_soft_au_a0.9,list_only_1.5x,web_search,174,0.6368421052631579,0.6368421052631579,0.0,206,206,0
blend4_soft_au_a0.9,list_only_1.5x,write_file,199,0.9850746268656716,0.9850746268656716,0.0,203,203,0
